INSERT INTO City (Name) 
VALUES
('Zagreb'),
('Split'),
('Rijeka'),
('Osijek'),
('Zadar'),
('Dubrovnik'),
('Pula'),
('Šibenik'),
('Varaždin'),
('Karlovac'),
('Berlin'),
('Munchen'),
('Hamburg'),
('Frankfurt'),
('Köln');

insert into restaurant (name, CityId, NumberOfTables, OpeningTime, ClosingTime, hasdelivery) values ('Bistro Riverside', 15, 6, '10:30:00', '23:30:00', true);
insert into onsite (orderid, waiterid) values (266, 677);
insert into onsite (orderid, waiterid) values (270, 749);
insert into onsite (orderid, waiterid) values (337, 605);
insert into onsite (orderid, waiterid) values (804, 925);
insert into onsite (orderid, waiterid) values (189, 893);
insert into onsite (orderid, waiterid) values (768, 592);
insert into onsite (orderid, waiterid) values (862, 547);
insert into onsite (orderid, waiterid) values (563, 861);
insert into onsite (orderid, waiterid) values (44, 524);
insert into onsite (orderid, waiterid) values (76, 859);
insert into onsite (orderid, waiterid) values (525, 624);
insert into onsite (orderid, waiterid) values (738, 636);
insert into onsite (orderid, waiterid) values (940, 909);
insert into onsite (orderid, waiterid) values (437, 710);
insert into onsite (orderid, waiterid) values (703, 880);
insert into onsite (orderid, waiterid) values (558, 764);
insert into onsite (orderid, waiterid) values (450, 874);
insert into onsite (orderid, waiterid) values (181, 912);
insert into onsite (orderid, waiterid) values (300, 731);
insert into onsite (orderid, waiterid) values (997, 691);
insert into onsite (orderid, waiterid) values (137, 906);
insert into onsite (orderid, waiterid) values (331, 639);
insert into onsite (orderid, waiterid) values (30, 636);
insert into onsite (orderid, waiterid) values (693, 849);
insert into onsite (orderid, waiterid) values (371, 609);
insert into onsite (orderid, waiterid) values (726, 686);
insert into onsite (orderid, waiterid) values (760, 550);
insert into onsite (orderid, waiterid) values (382, 905);
insert into onsite (orderid, waiterid) values (697, 938);
insert into onsite (orderid, waiterid) values (422, 586);
insert into onsite (orderid, waiterid) values (341, 782);
insert into onsite (orderid, waiterid) values (646, 862);
insert into onsite (orderid, waiterid) values (571, 902);
insert into onsite (orderid, waiterid) values (865, 682);
insert into onsite (orderid, waiterid) values (791, 543);
insert into onsite (orderid, waiterid) values (884, 682);
insert into onsite (orderid, waiterid) values (463, 677);
insert into onsite (orderid, waiterid) values (7, 886);
insert into onsite (orderid, waiterid) values (107, 974);
insert into onsite (orderid, waiterid) values (550, 785);
insert into onsite (orderid, waiterid) values (885, 536);
insert into onsite (orderid, waiterid) values (357, 761);
insert into onsite (orderid, waiterid) values (468, 664);
insert into onsite (orderid, waiterid) values (865, 736);
insert into onsite (orderid, waiterid) values (227, 687);
insert into onsite (orderid, waiterid) values (423, 681);
insert into onsite (orderid, waiterid) values (680, 547);
insert into onsite (orderid, waiterid) values (894, 505);
insert into onsite (orderid, waiterid) values (364, 878);
insert into onsite (orderid, waiterid) values (928, 535);
insert into onsite (orderid, waiterid) values (213, 941);
insert into onsite (orderid, waiterid) values (878, 823);
insert into onsite (orderid, waiterid) values (321, 503);
insert into onsite (orderid, waiterid) values (68, 878);
insert into onsite (orderid, waiterid) values (271, 837);
insert into onsite (orderid, waiterid) values (273, 903);
insert into onsite (orderid, waiterid) values (360, 910);
insert into onsite (orderid, waiterid) values (851, 729);
insert into onsite (orderid, waiterid) values (222, 801);
insert into onsite (orderid, waiterid) values (726, 881);
insert into onsite (orderid, waiterid) values (629, 915);
insert into onsite (orderid, waiterid) values (315, 571);
insert into onsite (orderid, waiterid) values (393, 744);
insert into onsite (orderid, waiterid) values (303, 535);
insert into onsite (orderid, waiterid) values (874, 669);
insert into onsite (orderid, waiterid) values (462, 516);
insert into onsite (orderid, waiterid) values (224, 820);
insert into onsite (orderid, waiterid) values (44, 939);
insert into onsite (orderid, waiterid) values (196, 648);
insert into onsite (orderid, waiterid) values (693, 910);
insert into onsite (orderid, waiterid) values (233, 559);
insert into onsite (orderid, waiterid) values (340, 521);
insert into onsite (orderid, waiterid) values (899, 524);
insert into onsite (orderid, waiterid) values (780, 923);
insert into onsite (orderid, waiterid) values (737, 852);
insert into onsite (orderid, waiterid) values (355, 929);
insert into onsite (orderid, waiterid) values (549, 949);
insert into onsite (orderid, waiterid) values (176, 527);
insert into onsite (orderid, waiterid) values (455, 619);
insert into onsite (orderid, waiterid) values (63, 831);
insert into onsite (orderid, waiterid) values (745, 949);
insert into onsite (orderid, waiterid) values (148, 965);
insert into onsite (orderid, waiterid) values (160, 929);
insert into onsite (orderid, waiterid) values (508, 666);
insert into onsite (orderid, waiterid) values (184, 595);
insert into onsite (orderid, waiterid) values (170, 978);
insert into onsite (orderid, waiterid) values (267, 695);
insert into onsite (orderid, waiterid) values (452, 788);
insert into onsite (orderid, waiterid) values (438, 599);
insert into onsite (orderid, waiterid) values (786, 851);
insert into onsite (orderid, waiterid) values (569, 531);
insert into onsite (orderid, waiterid) values (85, 767);
insert into onsite (orderid, waiterid) values (831, 711);
insert into onsite (orderid, waiterid) values (809, 608);
insert into onsite (orderid, waiterid) values (129, 749);
insert into onsite (orderid, waiterid) values (838, 739);
insert into onsite (orderid, waiterid) values (85, 878);
insert into onsite (orderid, waiterid) values (505, 581);
insert into onsite (orderid, waiterid) values (103, 578);
insert into onsite (orderid, waiterid) values (496, 751);
insert into onsite (orderid, waiterid) values (933, 524);
insert into onsite (orderid, waiterid) values (746, 895);
insert into onsite (orderid, waiterid) values (645, 830);
insert into onsite (orderid, waiterid) values (81, 585);
insert into onsite (orderid, waiterid) values (178, 604);
insert into onsite (orderid, waiterid) values (334, 686);
insert into onsite (orderid, waiterid) values (359, 962);
insert into onsite (orderid, waiterid) values (785, 939);
insert into onsite (orderid, waiterid) values (499, 730);
insert into onsite (orderid, waiterid) values (403, 822);
insert into onsite (orderid, waiterid) values (930, 928);
insert into onsite (orderid, waiterid) values (843, 714);
insert into onsite (orderid, waiterid) values (331, 582);
insert into onsite (orderid, waiterid) values (160, 854);
insert into onsite (orderid, waiterid) values (55, 924);
insert into onsite (orderid, waiterid) values (569, 931);
insert into onsite (orderid, waiterid) values (340, 776);
insert into onsite (orderid, waiterid) values (543, 737);
insert into onsite (orderid, waiterid) values (127, 692);
insert into onsite (orderid, waiterid) values (805, 756);
insert into onsite (orderid, waiterid) values (647, 765);
insert into onsite (orderid, waiterid) values (62, 531);
insert into onsite (orderid, waiterid) values (269, 832);
insert into onsite (orderid, waiterid) values (733, 968);
insert into onsite (orderid, waiterid) values (245, 641);
insert into onsite (orderid, waiterid) values (848, 648);
insert into onsite (orderid, waiterid) values (609, 654);
insert into onsite (orderid, waiterid) values (1, 752);
insert into onsite (orderid, waiterid) values (851, 725);
insert into onsite (orderid, waiterid) values (496, 736);
insert into onsite (orderid, waiterid) values (28, 571);
insert into onsite (orderid, waiterid) values (598, 649);
insert into onsite (orderid, waiterid) values (474, 685);
insert into onsite (orderid, waiterid) values (211, 875);
insert into onsite (orderid, waiterid) values (471, 941);
insert into onsite (orderid, waiterid) values (594, 564);
insert into onsite (orderid, waiterid) values (847, 540);
insert into onsite (orderid, waiterid) values (912, 866);
insert into onsite (orderid, waiterid) values (600, 895);
insert into onsite (orderid, waiterid) values (178, 603);
insert into onsite (orderid, waiterid) values (298, 529);
insert into onsite (orderid, waiterid) values (627, 566);
insert into onsite (orderid, waiterid) values (437, 631);
insert into onsite (orderid, waiterid) values (681, 808);
insert into onsite (orderid, waiterid) values (337, 753);
insert into onsite (orderid, waiterid) values (859, 979);
insert into onsite (orderid, waiterid) values (1000, 602);
insert into onsite (orderid, waiterid) values (321, 871);
insert into onsite (orderid, waiterid) values (909, 554);
insert into onsite (orderid, waiterid) values (486, 857);
insert into onsite (orderid, waiterid) values (781, 604);
insert into onsite (orderid, waiterid) values (129, 532);
insert into onsite (orderid, waiterid) values (341, 757);
insert into onsite (orderid, waiterid) values (604, 898);
insert into onsite (orderid, waiterid) values (617, 804);
insert into onsite (orderid, waiterid) values (746, 766);
insert into onsite (orderid, waiterid) values (361, 714);
insert into onsite (orderid, waiterid) values (851, 939);
insert into onsite (orderid, waiterid) values (457, 884);
insert into onsite (orderid, waiterid) values (607, 929);
insert into onsite (orderid, waiterid) values (73, 562);
insert into onsite (orderid, waiterid) values (278, 936);
insert into onsite (orderid, waiterid) values (394, 681);
insert into onsite (orderid, waiterid) values (420, 619);
insert into onsite (orderid, waiterid) values (769, 773);
insert into onsite (orderid, waiterid) values (214, 717);
insert into onsite (orderid, waiterid) values (941, 626);
insert into onsite (orderid, waiterid) values (646, 935);
insert into onsite (orderid, waiterid) values (20, 657);
insert into onsite (orderid, waiterid) values (969, 586);
insert into onsite (orderid, waiterid) values (251, 896);
insert into onsite (orderid, waiterid) values (704, 501);
insert into onsite (orderid, waiterid) values (291, 633);
insert into onsite (orderid, waiterid) values (895, 706);
insert into onsite (orderid, waiterid) values (328, 668);
insert into onsite (orderid, waiterid) values (516, 913);
insert into onsite (orderid, waiterid) values (59, 930);
insert into onsite (orderid, waiterid) values (301, 941);
insert into onsite (orderid, waiterid) values (746, 641);
insert into onsite (orderid, waiterid) values (164, 835);
insert into onsite (orderid, waiterid) values (795, 718);
insert into onsite (orderid, waiterid) values (487, 962);
insert into onsite (orderid, waiterid) values (359, 741);
insert into onsite (orderid, waiterid) values (704, 859);
insert into onsite (orderid, waiterid) values (299, 894);
insert into onsite (orderid, waiterid) values (237, 728);
insert into onsite (orderid, waiterid) values (296, 894);
insert into onsite (orderid, waiterid) values (519, 533);
insert into onsite (orderid, waiterid) values (472, 521);
insert into onsite (orderid, waiterid) values (116, 526);
insert into onsite (orderid, waiterid) values (545, 875);
insert into onsite (orderid, waiterid) values (148, 823);
insert into onsite (orderid, waiterid) values (723, 650);
insert into onsite (orderid, waiterid) values (434, 709);
insert into onsite (orderid, waiterid) values (561, 809);
insert into onsite (orderid, waiterid) values (415, 962);
insert into onsite (orderid, waiterid) values (471, 863);
insert into onsite (orderid, waiterid) values (205, 703);
insert into onsite (orderid, waiterid) values (377, 639);
insert into onsite (orderid, waiterid) values (641, 958);
insert into onsite (orderid, waiterid) values (678, 569);
insert into onsite (orderid, waiterid) values (568, 573);
insert into onsite (orderid, waiterid) values (165, 573);
